index,종류별,상황별,재료별,방법별,제목,url,조회수,셰프,인분,조리시간,난이도,재료,인트로,조리순서,해시태그,재료양
81,국/탕,,,,빨간어묵 매콤~~하니 자꾸만 먹게되네?,https://www.10000recipe.com/recipe/6975041,"30,407",즐거운날랄라,2인분,15분 이내,아무나,"['어묵', '멸치육수또는 쌀뜨물', '계란 노른자', '고추장', '고춧가루', '진간장', '올리고당', '설탕', '맛술', '다진마늘', '후춧가루', '참치액젓']","길거리음식으로 빨간어묵을 빼놓을 수 없지요 부들부들한 어묵에 매콤한 양념이 쏙쏙 베어 자꾸만 끌리는 빨간어묵
﻿","['계란 2개를 찬물에 넣은 후 삶아주세요. 소금 1큰술, 식초 1큰술을 넣고 삶으면 잘 터지지 않고 껍질도 잘 까진답니다. 끓기 시작하면 8~10분 정도 삶아냅니다.(완숙)', '어묵을 팔팔 끓는 물에 한번 데쳐 낸 후 (어묵은 얇은 어묵이 더 맛있어요.)', '찬물에 헹궈주세요. 어묵을 끓는 물에 한번 데쳐내면 기름기도 제거되면서 양념이 쏙쏙 잘 베어 들어요.', '찬물에 헹궈 물기를 제거한 어묵을 3등분으로 접은 후 꼬치에 잘 끼워주세요.', '분량의 양념을 넣은 후 잘 섞어 양념장을 만들어 주세요.\n고추장 2큰술, 고춧가루 1큰술, 진간장 1큰술, 올리고당1큰술, 설탕 1큰술, 맛술 1큰술, 다진마늘 1큰술, 후춧가루 톡톡, 참치액젓 1큰술 (이나 멸치액젓, 국간장 가능)', '널찍한 냄비에 멸치육수 종이컵으로 2.5컵을 넣은 후 양념장을 넣고 잘 섞어주세요. 그리고 센 불에 팔팔 끓여주세요. (멸치육수 대신 쌀뜨물이나 물 가능합니다)', '양념장이 센 불에 끓기 시작하면 꼬치어묵을 넣은 후 중약 불로 줄인 후 10분간 더 끓여주세요. 그리고 삶은계란까지 넣어줍니다 : )', '양념이 골고루 잘 베어들 수 있게 약불상태에서 양념을 어묵에 끼얹으며 국물이 줄어들 때까지 10분간 더 졸여주세요.']",['빨간어묵'],"['8장', '또는 쌀뜨물', '2~3개', '2큰술', '1큰술', '1큰술', '1큰술', '1큰술', '1큰술', '1큰술', '톡톡', '1큰술']"
82,국/탕,,,,시원하고 뜨끈한 황태뭇국 끓이기,https://www.10000recipe.com/recipe/7011422,"23,661",1004,3인분,30분 이내,초급,"['황태포', '무', '계란', '파', '간장', '국간장', '참기름', '멸치액젓', '다진마늘', '물']",술 마신 다음날 매번 라면먹는 것보다 건강하게 해장하는 법,"['황태포를 50g을 물에 담아 불려주세요', '무는 400g 정도를 나박썰기 해주세요', '자른무를 담고 불린 포는 한입 크기로 잘라주세요', '참기름 1T, 멸치액젓 1T, 간장 1T를 넣고 중간불로 3분정도 볶아주세요', '다 볶은다음 물 1500ml 넣어주세요', '다진마늘 1T, 국간장 2T, 멸치액젓 1T 넣고 센불로 끓여주세요', '끓어오르면 깔끔한 맛을 위해 거품을 걷어주시고 뚜껑 닫아 20분정도 졸여주세요', '졸이고나서 계란 3개풀어서 넣고 파썰어서 넣고 훅 한번 더 끓으면 덜어드시면 됩니다 (싱거우신분은 국간장 더 넣으시면되요) (첨에는 싱거워도 졸이면 국물이 졸아서 맛있어요)']",['황태뭇국'],"['50g', '400g', '3개', '조금', '1T', '2T', '1T', '2T', '1T', '1500ml']"
83,국/탕,,,,몽글몽글 부드러운 순두부 계란국 끓이는법,https://www.10000recipe.com/recipe/7013057,"23,828",요리하는쮸네,4인분,20분 이내,아무나,"['순두부', '계란', '대파', '양파', '물', '국간장', '멸치 액젓', '다진 마늘', '참기름', '후추']",바쁜 아침에 후다닥 끓여서 호로록 먹기 좋은 몽글몽글 순두부 계란국 끓이는법 알려드릴게요 :),"['대파는 송송 썰고 양파는 채 썰어주세요.\n도마\n,\n조리용나이프', '계란을 부드럽게 풀어서 준비하시고요.\n볼\n,\n요리젓가락', '물 1L, 국간장 2스푼, 멸치 액젓 2스푼을 넣고 끓여주세요.\n냄비\n센 불에 조리를 시작해 주세요.', '센 불에 물이 끓으면 중불로 줄이고 다진 마늘 1스푼과 양파를 넣어주세요.', '다시 끓어오르면 계란물을 빙- 둘러서 넣어준 뒤 적당히 익으면 저어주세요.\n계란물을 넣고 바로 저으면 국물이 탁해져요.', '순두부를 반으로 자른 뒤 통으로 넣고 적당한 크기로 듬성듬성 잘라주세요.', '모자란 간은 소금을 추가해서 입맛에 맞게 맞추세요.', '대파를 넣고 한소끔 더 끓인 뒤 불을 끄고 취향껏 참기름과 후추를 넣어 마무리하세요.\n참기름과 후추를 추가하면 맛이 더욱 풍부해진답니다.']","['순두부계란국', '계란국', '순두부국']","['350g', '2개', '1/2대', '1/2개', '1L', '2스푼', '2스푼', '1스푼', '약간', '약간']"
84,국/탕,,,,맑은 감자계란국 끓이는법 아기계란국,https://www.10000recipe.com/recipe/7014837,"16,954",효땡,2인분,30분 이내,초급,"['감자', '계란', '대파', '참치액', '국간장', '소금', '육수']",감자와 계란만 넣고 맛있게 끓여먹을수 있는 초간단 감자계란국~,"['감자는 깨끗이 씻어 껍질을 벗겨주세요. 그리고 적당한 크기로 썰어주세요.\n도마\n,\n조리용나이프', '계란 2개를 그릇에 깨어 넣고 참치액 1스푼 넣고 잘 섞어주세요.\n볼\n,\n숟가락', '다패는 쏭쏭 썰어 준비해주세요.', '육수 800ml를 넣어주세요.\n냄비', '감자를 먼저 넣고 익혀주세요.', '국간장 1스푼, 소금 1티스푼 넣고 계란물을 부어주세요. 부족한 간은 소금으로 해주세요.', '대파넣고 한번 더 끓여서 마무리해주세요.']","['감자계란국', '감자국', '계란국', '아기계란국', '맑은감자계란국', '감자계란국레시피']","['1개', '2개', '조금', '1스푼', '1스푼', '1티스푼', '800ml']"
85,국/탕,,,,[애호박두부탕 끓이는 법]다이어트 식단으로 좋은 맑은 국물 요리,https://www.10000recipe.com/recipe/6963204,"57,718",만다미,4인분,15분 이내,아무나,"['애호박', '두부', '물', '쪽파', '청양고추', '홍고추', '간마늘', '새우젓']","다이어트 식단으로도 좋은 맑은 국물 요리, 수미네반찬 레시피로 만들어 본 애호박두부탕~!!","['재료를 준비해 주세요.(Tip.수미네반찬 애호박두부탕은 청양고추는 넣지 않아요.)\n애호박 1개, 두부 1모, 물 500ml, 쪽파 1대, 청양고추 1개, 홍고추 약간, 간마늘 1큰술, 새우젓 2큰술', '애호박, 두부를 먹기 좋은 크기로 썰어 주세요.\n애호박 1개, 두부 1모', '냄비에 물을 붓고 애호박을 담은 후 강중불에서 4~5분 정도 끓여 주세요.\n애호박 1개, 물 500ml', '두부를 넣고 중불에서 1분 정도 끓여 주세요.\n두부 1모', '간마늘, 새우젓을 넣고 중불에서 2~3분 정도 끓여 주세요. (Tip.간을 보신 후, 싱거우면 새우젓을 더 넣어 주시고 짜면 물을 좀 더 넣어 간을 맞춰 주세요.)\n간마늘 1큰술, 새우젓 2큰술', '쪽파, 청양고추, 홍고추를 넣고 중약불에서 30초 정도 끓인 후 마무리해 주세요.\n쪽파 1대, 청양고추 1개, 홍고추 약간', '애호박두부탕 완성~!!']","['애호박두부탕', '애호박', '두부', '탕', '국', '맑은국물', '다이어트', '수미네반찬', '비오는날', '흐린날']","['1개', '1모', '500ml', '1대', '1개', '약간', '1큰술', '2큰술']"
86,국/탕,,,,얼큰 무청시래기 소고기 된장국,https://www.10000recipe.com/recipe/7074563,"1,414",내맛대로요리레시피,6인분 이상,60분 이내,중급,"['무청시래기', '샤브용 소고기 목살', '감자', '대파', '멸치육수', '국간장', '참치액젓', '맛술', '들기름', '다진 마늘', '소금', '후춧가루', '고춧가루', '고추장', '된장']",무청시래기와 소고기 감자를 넣고 푹 끓인 얼큰 무청시래기 소고기 된장국입니다. 언제 먹어도 맛있는 힌국인의 소울푸드죠!,"['소고기는 기름기가 적은 샤브용 소고기를 준비합니다.', '감자는 껍질을 깎고 2 ~ 3cm 크기의 큐브 모양으로 썰어주세요.\n대파는 송송 썰어주세요.', '무청시래기는 먹기 좋은 길이로 잘라주세요.', '국간장 2큰술, 참치액젓 1큰술, 맛술 2큰술, 들기름 2큰술, 다진 마늘 2큰술, 소금 1/2작은술, 후춧가루 약간, 고춧가루 3큰술, 고추장 1큰술, 된장 2큰술을 넣고 무청시래기와 버무려서 시래기 양념을 해 주세요', '국 냄비에 멸치육수 10컵을 붓고 물이 끓어오르면 양념해 놓은 시래기와 감자를 넣어주세요.', '강불에서 육수가 끓어오르면 중불로 낮추어 감자가 익을 때까지 끓여주세요.\n중간에 떠오르는 거품은 걷어가며 끓여주세요.', '감자가 익었으면 소고기를 넣어주세요.', '소고기가 익을 때까지 끓인 후 대파를 넣고 한소끔 더 끓여주세요.\n부족한 간은 참치액젓으로 맞추고 불을 꺼주세요.', '따뜻할 때 그릇에 담고 완성합니다.']","['무청시래기된장국', '시래기소고기된장국', '무청시래기요리', '얼큰시래기된장국', '무청시래기된장국', '시래기소고기된장국', '무청시래기요리', '얼큰시래기된장국']","['400g', '300g', '3개', '1대', '10컵', '2큰술', '1큰술', '2큰술', '2큰술', '2큰술', '1/2작은술', '약간', '3큰술', '1큰술', '2큰술']"
87,국/탕,,,,팽이버섯 파 계란국 레시피,https://www.10000recipe.com/recipe/7009401,"10,467",용주부,2인분,15분 이내,아무나,"['계란', '팽이버섯', '국물용 멸치', '파', '후추', '소금', '국간장', '물']","팽이버섯 구입하면 항상 조금씩 남는 경우가 많은데 그럴때 후다닥 초간단하게 팽이버섯 넣은 계란국을 끓여요. 계란만 넣고 끓이는 계란국보다는 오독 식감이 좋은 팽이 버섯을 넣고 끓이면 더 맛있는 계란국이 완성돼죠!! 오늘의 요리 ""팽이버섯 계란국 "" 만들어 보아요.","['팽이버섯 한 줌을 송송 썰어 준비하고, 파도 송송 썰어 준비해요.', '계란은 1개 잘 풀어 준비해요.', '물 1300ml에 육수용 멸치를 넣고 바글바글 끓여요', '너무 오래 끓으면 육수의 비린맛이 나니 바글바글 끓으면 육수의 멸치를 건져요.', '국간장 2스푼반을 넣어요.', '송송 썬 팽이버섯을 넣고 끓여요.', '팽이버섯이 바글바글 끓어 오르면 소금으로 부족한 간을 해줘요.', '송송 썬 파도 넣어서 한번 더 끓여요. 후추도 톡톡 넣어주면 더 맛있어요', '계란물을 마지막에 풀어주면 맛있는 팽이버섯 계란국이 완성됩니다.', '식감이 좋은 팽이버섯 계란국이 완성됐어요.']","['계란국끓이는법', '팽이버섯계란국', '계란요리', '계란국']","['1개', '1줌', '10개', '10cm', '', '', '2.5스푼', '1300ml']"
88,국/탕,,,,새우살로 만드는 얼큰한 새우탕 만들기,https://www.10000recipe.com/recipe/6902441,"305,522",아랄랄라,2인분,60분 이내,아무나,"['냉동 새우살', '양파', '애호박', '대파', '청양고추', '다시마', '멸치', '물', '된장', '다진 마늘', '고춧가루', '액젓']","얼큰하면서 시원한 해물이 들어간
탕을 먹고 싶었는데
새우살로 야매(???!!) 간단 새우탕 만들어봤습니다 :)
간단하게 만드는 얼큰 새우탕 레시피 가져왔습니다 :D","['· 멸치 다시 육수를 끓여줍니다\n( 저는 집에 다시팩이 있어서 넣어줬습니다 )\n- 다시마 3장, 멸치 7~10개, 물 1L\n넣고 끓이다가 물이 끓으면 다시마만 뻬 주고 7~10분간 더 끓여주세요', '· 냉동새우살은 흐르는 물에 2~3번 씻어내준 뒤 체에 밭쳐 물기를 빼 줍니다', '· 양파 채 썰고', '대파는 쫑쫑 썰어줍니다', '· 애호박은 반달썰기로 썰어주고', '취향에 따라 청양고추도 썰어줍니다', '· 육수가 준비가 되면\n양파와 애호박 먼저 넣고', '· 된장 1 큰 술, 다진 마늘 1 큰 술, 고춧가루 2 큰 술 넣고 골고루 풀어주며 끓여주다가\n양념이 골고루 풀어지면\n새우와 대파, 청양고추를 넣어줍니다', '· 약 5분간 더 끓여주다가 간을 보고\n액젓으로 간을 해줍니다\n- 액젓 향을 싫어하시는 분들은 국간장으로 간해주세요', '끓으면서 나오는 거품은 걷어주세요 :)', '완성!!!', '새우살로 만드는 간단하고\n시원 얼큰한\n새우탕']","['새우탕', '냉동새우살', '새우살', '칵테일새우', '간단국']","['200g', '1/2개', '1/2개', '1대', '2개', '3장', '7~10개', '1L', '1큰술', '1큰술', '2큰술', '1큰술']"
89,국/탕,,,,"(유아국,어린이국)순두부 들깨가루 무채국!",https://www.10000recipe.com/recipe/7052509,"2,957",왕눈이의맛있는이야기,5인분,30분 이내,아무나,"['제주 무', '순두부작은', '대파', '들기름이나 참기름', '다진마늘', '들깨가루', '참치액', '소금무채절일때', '소금입맛대로']","단맛이 좋은 제주무와 부드러운 순두부에 고소한 들깨가루를 넣어서 순한맛으로 국을 끓여봤어요. 유아,어린이 또는 환자식단으로도 좋아요","['무를 껍질을 벗겨주신후 일반무채보다 조금은 두껍게 무채를 썰어주신후 소금을 넣어 잘 섞어주신후 10분정도 절여서 물기를 짜주세요\n도마\n,\n조리용나이프\n,\n볼', '순두부를 뜯어 먹기좋게 잘라주시고 대파를 쫑쫑썰어서 준비해주세요', '절여 물기짜준 무채를 들기름이나 참기름을 넣어서 1~2분간 살짝 볶아주시다가 무채가 살짝 잠기듯이 물이나 육수를 부어서 끓여주세요\n궁중팬\n,\n조리용스푼', '자른 순두부를 조심히 넣어주시고 자른대파를 넣어주세요. 10분정도 펄펄 끓여주시면서 다진마늘,참치액을 넣어 국물의 밑간을 해주세요', '들깨가루를 취향껏 넣어주시고 5분정도 끓여주시면 완성이네요', '완성후에 국물의간을 보시고 부족하시면 소금을 추가해주시면 되세요']","['환자식단', '저염식단', '초간단', '초스피드', '아침국', '저자극음식', '부드러운국', '영양식', '맵지않은국']","['1/2개', '작은', '조금', '이나 참기름', '1/2작은술', '2~3큰술', '1큰술', '무채절일때', '입맛대로']"
90,국/탕,,,,냉이된장국 레시피 끓이는법 효능 냉이요리 추천,https://www.10000recipe.com/recipe/7073523,835,뚜루,2인분,20분 이내,아무나,"['냉이', '애호박', '양파', '청양고추', '두부', '물', '된장', '코인육수', '다진마늘', '고춧가루']","냉이 하면 가장 먼저 떠오르는 요리가 바로 냉이된장국이에요. 된장국에 냉이를 넣어 끓이면 향이 은은하게 올라오면서 밥이랑 같이 먹기 좋은 국이 되거든요. 자극적인 국이 아니라서 집밥 느낌도 나고 속도 편한 메뉴예요. 오늘은 집에서 간단하게 끓여 먹기 좋은 봄 제철 음식, 냉이된장국 끓이는법 소개해 드릴게요 '◡'","['애호박 1/3개, 양파 1/4개, 두부 200g 그리고 손질한 냉이 60g을 준비합니다.', '재료들은 비슷한 크기로 깍둑썰기해 주세요.', '물 500ml에 된장 2.5T를 풀어주세요. 그리고 여기에 코인육수 한 알을 넣어주면 따로 멸치 육수를 내지 않아도 감칠맛이 자연스럽게 올라와요.', '코인육수가 모두 풀어지면 잘라둔 애호박과 양파를 넣어 야채가 살캉하게 익을만큼만 끓여주세요. 된장국에는 채소가 먼저 들어가야 국물이 자연스럽게 달큰해져요.', '깨끗하게 손질한 냉이를 넣고 다진마늘 1/2T를 넣어주세요. 냉이는 오래 끓이면 향이 줄어들기 때문에 이 단계에서 넣는 게 좋아요. 냄비에 냉이를 넣는 순간 냉이 특유의 향이 은근하게 올라와요.', '냉이의 숨이 살짝 죽으면 두부와 고춧가루 1/2T를 넣고 한소끔 끓여주세요.', '국물에 칼칼함을 추가하고 싶으면 청양고추 1~2개를 넣어 마무리해 주세요.']","['냉이된장국', '냉이요리', '된장국', '된장찌개', '봄제철음식']","['60g', '1/3개', '1/4개', '1개', '200g', '500ml', '2.5큰술', '1큰술', '1/2큰술', '1/2큰술']"
91,찌개,,,,밥 비벼 먹기 좋은 참치 두부조림,https://www.10000recipe.com/recipe/7041518,"15,488",yaongkitchen,2인분,15분 이내,초급,"['두부', '양파', '대파', '참치', '간장', '설탕', '미림', '고추장', '고추가루', '참치액', '굴소스', '다진마늘', '후추', '물']","간단한 저녁메뉴를 고민하다가, 든든하고 간단히 먹을 수 있는 두부 조림. 참치를 넣으니 찐득하니, 밥에 쓱싹 비벼 먹으니 넘 맛있더라고요. ❣️ 해장으로도 좋을 것 같아요. ✨간단한 한 끼 메뉴로 추천추천입니다.","['물과 양념장을 넣어서 잘 섞어 주세요. (코인 육수도 넣어주시면 좋아요)\n볼\n,\n계량스푼', '양파(반개)를 채 썰어 준비해 주세요.\n도마\n,\n조리용나이프', '대파와 고추도 썰어서 준비해 주세요.', '팬에 양파를 깔아주세요.\n프라이팬', '그 위에 두부와 참치를 올려 주세요.', '미리 준비해 둔 양념장을 부어주세요.', '대파와 고추도 가득 올리고 국물이 자작해질때까지 졸여주세요.\n(중불로 5분 정도 익히다가 약불로 익히기)\n요리스푼']","['밥도둑', '간단요리', '한그릇요리', '초간단요리\n두부요리', '두부조림', '두부찜', '참치두부찜']","['1모', '1/2개', '1/2단', '1/2캔', '2T', '1/2T', '1T', '1T', '2T', '1T', '1/2T', '1T', '조금', '150L']"
